timestamp,motor,reconstruction_error,status
2025-11-08 22:43:31,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:31,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:33,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:34,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:34,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:34,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:36,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:36,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:36,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:37,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:39,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:39,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:39,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:39,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:41,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:42,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:42,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:42,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:44,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:44,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:45,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:45,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:47,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:47,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:47,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:48,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:50,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:50,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:50,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:50,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:52,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:52,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:53,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:53,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:55,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:55,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:55,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:55,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:58,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:58,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:58,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:58,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:00,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:01,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:01,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:01,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:03,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:03,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:03,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:04,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:06,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:06,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:06,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:06,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:08,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:09,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:09,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:09,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:11,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:11,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:11,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:12,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:14,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:14,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:14,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:14,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:16,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:17,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:17,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:17,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:19,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:19,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:19,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:19,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:22,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:22,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:22,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:22,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:24,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:24,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:25,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:25,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:27,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:27,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:27,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:27,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:30,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:30,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:30,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:30,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:32,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:32,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:33,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:33,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:35,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:35,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:35,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:35,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:37,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:38,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:38,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:38,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:40,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:40,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:40,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:41,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:43,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:43,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:43,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:43,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:45,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:46,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:46,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:46,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:48,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:48,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:48,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:49,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:51,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:51,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:51,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:51,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:53,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:54,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:54,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:54,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:56,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:56,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:56,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:57,M5,0.000000,0.000003,NORMAL
2025-11-08 22:44:59,M1,0.000016,0.000103,NORMAL
2025-11-08 22:44:59,M2,0.000000,0.000004,NORMAL
2025-11-08 22:44:59,M4,0.000006,0.000024,NORMAL
2025-11-08 22:44:59,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:01,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:02,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:03,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:03,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:05,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:05,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:05,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:06,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:08,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:08,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:08,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:08,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:10,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:11,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:11,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:11,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:13,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:13,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:14,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:14,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:16,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:16,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:16,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:16,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:19,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:19,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:19,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:19,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:21,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:21,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:22,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:22,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:24,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:24,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:24,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:25,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:27,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:27,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:27,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:27,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:29,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:30,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:30,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:30,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:32,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:32,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:32,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:33,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:35,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:35,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:35,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:35,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:37,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:37,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:38,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:38,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:40,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:40,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:40,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:41,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:43,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:43,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:43,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:43,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:45,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:46,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:46,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:46,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:48,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:48,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:48,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:49,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:51,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:51,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:51,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:51,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:53,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:54,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:54,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:54,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:56,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:56,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:56,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:57,M5,0.000000,0.000003,NORMAL
2025-11-08 22:45:59,M1,0.000016,0.000103,NORMAL
2025-11-08 22:45:59,M2,0.000000,0.000004,NORMAL
2025-11-08 22:45:59,M4,0.000006,0.000024,NORMAL
2025-11-08 22:45:59,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:01,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:02,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:02,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:02,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:04,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:04,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:04,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:05,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:07,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:07,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:07,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:07,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:09,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:10,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:10,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:10,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:12,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:12,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:13,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:13,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:15,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:15,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:15,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:15,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:18,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:18,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:18,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:18,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:20,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:20,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:20,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:21,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:23,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:23,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:23,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:23,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:25,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:26,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:26,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:26,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:28,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:28,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:29,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:29,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:31,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:31,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:31,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:31,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:34,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:34,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:34,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:34,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:36,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:37,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:37,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:37,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:39,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:39,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:39,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:40,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:42,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:42,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:42,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:42,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:44,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:45,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:45,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:45,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:47,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:47,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:47,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:48,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:50,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:50,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:50,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:50,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:52,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:52,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:53,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:53,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:55,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:55,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:55,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:55,M5,0.000000,0.000003,NORMAL
2025-11-08 22:46:58,M1,0.000016,0.000103,NORMAL
2025-11-08 22:46:58,M2,0.000000,0.000004,NORMAL
2025-11-08 22:46:58,M4,0.000006,0.000024,NORMAL
2025-11-08 22:46:58,M5,0.000000,0.000003,NORMAL
2025-11-08 22:47:00,M1,0.000016,0.000103,NORMAL
2025-11-08 22:47:00,M2,0.000000,0.000004,NORMAL
2025-11-08 22:47:01,M4,0.000006,0.000024,NORMAL
2025-11-08 22:47:01,M5,0.000000,0.000003,NORMAL
2025-11-08 22:47:03,M1,0.000016,0.000103,NORMAL
2025-11-08 22:47:03,M2,0.000000,0.000004,NORMAL
2025-11-08 22:47:03,M4,0.000006,0.000024,NORMAL
2025-11-08 22:47:03,M5,0.000000,0.000003,NORMAL
2025-11-08 22:47:06,M1,0.000016,0.000103,NORMAL
2025-11-08 22:47:06,M2,0.000000,0.000004,NORMAL
2025-11-08 22:47:06,M4,0.000006,0.000024,NORMAL
2025-11-08 22:47:06,M5,0.000000,0.000003,NORMAL
2025-11-08 22:47:08,M1,0.000016,0.000103,NORMAL
2025-11-08 22:47:08,M2,0.000000,0.000004,NORMAL
2025-11-08 22:47:09,M4,0.000006,0.000024,NORMAL
2025-11-08 22:47:09,M5,0.000000,0.000003,NORMAL
2025-11-08 22:47:11,M1,0.000016,0.000103,NORMAL
2025-11-08 22:47:11,M2,0.000000,0.000004,NORMAL
2025-11-08 22:47:11,M4,0.000006,0.000024,NORMAL
2025-11-08 22:47:11,M5,0.000000,0.000003,NORMAL
2025-11-08 22:47:14,M1,0.000016,0.000103,NORMAL
2025-11-08 22:47:14,M2,0.000000,0.000004,NORMAL
2025-11-08 22:47:14,M4,0.000006,0.000024,NORMAL
2025-11-08 22:47:14,M5,0.000000,0.000003,NORMAL
2025-11-08 22:47:16,M1,0.000016,0.000103,NORMAL
2025-11-08 22:47:17,M2,0.000000,0.000004,NORMAL
2025-11-08 22:47:17,M4,0.000006,0.000024,NORMAL
2025-11-08 22:47:17,M5,0.000000,0.000003,NORMAL
2025-11-08 22:47:19,M1,0.000016,0.000103,NORMAL
2025-11-08 22:47:19,M2,0.000000,0.000004,NORMAL
2025-11-08 22:47:19,M4,0.000006,0.000024,NORMAL
2025-11-08 22:47:20,M5,0.000000,0.000003,NORMAL
2025-11-08 22:51:59,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:51:59,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:51:59,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:51:59,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:01,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:01,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:01,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:01,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:04,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:04,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:04,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:04,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:06,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:06,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:06,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:06,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:08,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:08,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:08,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:08,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:11,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:11,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:11,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:11,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:13,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:13,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:13,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:13,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:15,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:15,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:15,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:15,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:17,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:18,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:18,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:18,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:20,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:20,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:20,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:20,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:22,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:22,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:22,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:22,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:25,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:25,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:25,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:25,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:27,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:27,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:27,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:27,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:29,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:29,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:29,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:29,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:32,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:32,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:32,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:32,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:34,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:34,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:34,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:34,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:36,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:36,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:36,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:37,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:39,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:39,M2,0.000001,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:39,M4,0.000009,0.000012,[32m✅ NORMAL[0m
2025-11-08 22:52:39,M5,0.000000,0.000002,[32m✅ NORMAL[0m
2025-11-08 22:52:41,M1,0.000004,0.000051,[32m✅ NORMAL[0m
2025-11-08 22:52:41,M2,0.000001,0.000002,[32m✅ NORMAL[0m
